candidate_id,restaurant_name,current_image_url,source_provider,source_type,owner_promotional_image_likely,third_party_indicator,watermark_or_credit,operational_risk,recommended_action,decision_reason
busan-F-00399,달타이,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095539103_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00400,란아한,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095705335_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00401,바오하우스,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408095935004_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00402,롯데호텔 부산 블루헤이븐,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100151107_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00403,못난이식당 해운대점,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100308119_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00404,손내향미,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408100525344_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00405,선창횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408102722301_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00406,수블,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103219387_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00407,스시시안,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408103617676_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00408,쥬가,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104140736_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00409,쿠지라멘,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408104843726_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00410,팔레트,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408111911870_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00411,1969부원동칼국수 부산본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408112548429_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00412,고등어연구소 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113257860_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00413,동삼정,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408113919836_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00414,유원,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114718754_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00415,야스마루 닌니쿠,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408114844827_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00416,지즈,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115051503_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00417,순사이쿠보,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408115525042_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00418,델리봉,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408122426619_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00419,보느파티쓰리,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408123831370_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00420,남천면가,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131231343_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00421,닭발의 지존,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408131658485_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00422,데일리럭키,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132244401_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00423,백일평냉,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408132935773_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00424,아펙트,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408133516752_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00425,야키토리 백탄,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408134146562_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00426,야키토리 해공,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135037039_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00427,우리포차,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408135630428_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00428,으뜸이로리바타,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408140215924_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00429,자매국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408142939682_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00430,조이풀조이풀(골드핀치by조이풀조이풀),https://www.visitbusan.net/uploadImgs/files/cntnts/20250408143450330_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00431,청산1954,https://www.visitbusan.net/uploadImgs/files/cntnts/20250408144017778_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00432,해운대암소갈비집,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507154200232_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00433,연화제과,https://www.visitbusan.net/uploadImgs/files/cntnts/20250507155421924_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00434,대성갈치찌개구이,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516132502489_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00435,고기형,https://www.visitbusan.net/uploadImgs/files/cntnts/20250516162239090_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00436,우봉샤브,https://www.visitbusan.net/uploadImgs/files/cntnts/20250522162933740_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00437,히떼로스터리 전포점,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523164409148_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-VB-1808,올바릇 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416142348310,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1508,부산약콩밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1489,석기시대,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419105032027,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1262,홍성방,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173708292,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1248,GAB148 Steak & Pasta,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1137,원산면옥 1953,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110909568,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1133,도날드즉석떡볶이,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141930357,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-960,디에이블 부산송도점,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819132345743,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-218,초원복국 대연본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153630841,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-2579,"달콤한 부산의 매력,",https://www.visitbusan.net/uploadImgs/files/cntnts/20250929152448617,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-294,텔레비전에 나온 시장맛집 해운대시장,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226105015522,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-293,광안리 바다의 참맛 민락회타운,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226104226159,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-2704,"부산에서 만나는 특별한 한식 쿠킹클래스, 배로모디",https://www.visitbusan.net/uploadImgs/files/cntnts/20260421164020088,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-2401,부산 오키친 쿠킹하우스,https://www.visitbusan.net/uploadImgs/files/cntnts/20250618140541037,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-2097,"신선한 해산물과 함께 느끼는 영도의 정취, 영도해녀촌",https://www.visitbusan.net/uploadImgs/files/cntnts/20240920113847678,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1853,"감성 캠핑소품샵이 있는 캠핑 컨셉 카페, 클래식 캠퍼",https://www.visitbusan.net/uploadImgs/files/cntnts/20240426150248689,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-1721,코리아쿠킹클래스 밥상 인 부산,https://www.visitbusan.net/uploadImgs/files/cntnts/20240115181405769,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
busan-VB-518,부산 로컬푸드 쿠킹클래스,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102221926917,부산관광공사_VisitBusan,visitbusan_content,unknown,unknown,unknown,medium,manual_review,VisitBusan 웹 콘텐츠 단독 소스 (web_only_new). FoodService API 미연결. 공식 음식점 홍보 이미지 여부 불확실 — 수동 확인 필요.
